,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
2116,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2117,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2118,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,4.958677685950414,A1 astrocyte,3.8461538461538463,Lake et al.science.ex8,3.669724770642202
2119,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
2120,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2121,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,14.705882352941178,Neuron,9.865470852017937,Neurons,5.533596837944663
2122,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2123,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2124,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2125,Astro GFAP AQP1,Astro GFAP AQP1,Astrocyte,9.266409266409266,Stem cell,8.21917808219178,Satellite glial cells,5.405405405405405
2126,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,14.705882352941178,Neuron,9.865470852017937,Neurons,5.533596837944663
2127,T SKAP1 CD247,T SKAP1 CD247,Lymphocyte,6.666666666666667,Endothelial cell,5.128205128205128,Cancer stem cell,4.395604395604397
2128,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
2129,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,14.705882352941178,Neuron,9.865470852017937,Neurons,5.533596837944663
2130,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2131,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
2132,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,14.705882352941178,Neuron,9.865470852017937,Neurons,5.533596837944663
2133,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2134,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,8.695652173913043,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2135,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,14.705882352941178,Neuron,9.865470852017937,Neurons,5.533596837944663
2136,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,14.705882352941178,Neuron,9.865470852017937,Neurons,5.533596837944663
